,index,distance,pert point,ori point
92,92,0.0525614117909763,"[ 2.19160509 -0.72846996  2.74246142  1.71221448 -1.17731907 -0.02776133
  0.86598682 -0.44343358  2.26823081 -0.34860687  0.87868895 -0.75876344
 -0.06128897  1.3957194   2.00512009  2.24375016 -0.54906639  0.78196484
 -0.11231748  1.10111902  0.34195412  1.81529737  1.17096764  0.54364072
 -1.5897533   1.06896263 -1.76950021  1.8830574  -0.0771298  -2.05677261
 -1.02604898  1.60385436 -2.03214331 -0.00435217 -0.32316322  2.64352067
 -0.88212005 -1.28725503  0.02298651 -1.28397133 -0.65548745 -1.880277
 -0.23593792 -1.4021228  -1.45793574  1.58753764 -2.85796929 -1.55108559
  2.50788865 -0.07077293 -0.33281885 -0.71535443 -0.72448833  1.51001328]","[0.73336668 0.93333333 0.45454545 0.19183966 0.35142119 0.49163974
 0.54724409 0.72440945 0.68897638 0.54440262 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         1.         0.        ]"
93,93,0.04730361649134396,"[ 6.58738288e-01  6.92322284e-01  1.93843129e-01  3.67893752e-01
  2.41933797e-01  7.20157706e-01  7.93929134e-01  9.24557254e-01
  6.96199946e-01  2.46427945e-01  9.57819738e-01 -2.99156994e-02
  6.92819436e-03  6.54706821e-02 -2.22250693e-02  2.19923165e-02
  2.35082926e-02  4.84343823e-02 -4.77658501e-03 -5.95175703e-03
 -2.91036628e-03  4.81273378e-02  5.14771682e-02 -1.33310446e-02
 -1.97327201e-03 -6.55157258e-02 -7.74693796e-03  3.17449768e-02
 -2.87522314e-02  1.86573185e-02 -5.87367553e-03  3.44671662e-02
 -1.07497555e-02  7.55781805e-03  7.22122564e-04 -4.10962322e-02
  1.19908876e-02  1.92143624e-02  3.45751271e-02 -6.51735299e-03
 -2.38164623e-02 -6.86802229e-02 -1.93490310e-02  9.76680271e-01
  9.35137603e-03  1.54455291e-02  7.10830735e-02 -1.16455879e-02
 -2.77298138e-03 -3.87845022e-02  3.42903039e-03 -1.43224402e-02
 -7.24105146e-04 -3.38002743e-02]","[0.56528264 0.75       0.16666667 0.42591267 0.24031008 0.73612477
 0.75590551 0.96062992 0.75590551 0.24508574 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
94,94,0.03375317206923709,"[ 6.10775017e-01  3.71295289e-01  1.94471989e-01  2.43915425e-01
  2.52218021e-01  1.13580195e-01  9.04957347e-01  9.26200498e-01
  4.91033095e-01  4.57623949e-01 -6.71531801e-03  9.02341620e-01
 -1.72925112e-02  8.54464642e-02  7.61844697e-02  9.99768691e-04
 -9.10252990e-03  1.88550647e-02 -4.36237013e-03 -3.00829264e-02
  2.28697050e-02 -1.10909499e-02 -6.89466777e-03 -4.30173522e-03
 -1.59573298e-02  1.99914787e-02  2.62395902e-03  1.31576781e-02
 -1.46480374e-02 -2.41990494e-02 -7.00977846e-03  7.62552298e-04
 -4.11672130e-03  1.21734715e-02  3.77035128e-02  1.46702518e-02
 -1.94651882e-03  1.73891201e-03  1.09735927e-02  1.63579139e-02
  1.08942111e-02  4.46601849e-03 -6.61918600e-03 -3.36538213e-02
 -2.61235328e-03  9.02228811e-01 -1.45859466e-03  3.02514117e-02
  5.46307691e-03  1.82584140e-03 -1.53795952e-02 -1.62337432e-02
  2.55056493e-02  2.24191796e-02]","[0.70785393 0.375      0.18181818 0.25769506 0.22351421 0.130111
 0.94094488 0.92519685 0.48818898 0.46145267 0.         1.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         1.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
95,95,0.12282965265514795,"[ 2.34398563  0.48783803  0.3924714   1.60316979 -0.7730327  -0.36341493
  0.38310024  0.56530161 -0.37749419 -0.60583763  0.14667266 -0.91742175
 -0.09514984 -0.64151014 -0.69322637 -0.43591403  0.89448926 -0.74236265
 -0.64067753  0.27102877  0.4384249   0.90340175  0.02598314  0.70254832
  0.56730989  0.24328629 -0.47528544  0.02291881 -0.07879673  0.7575984
 -0.18013405  0.5240439   0.43212416 -0.44936152 -0.13432002 -0.69437641
 -0.27363438 -0.13267134 -1.45698421 -0.61263206  0.16409961 -0.93233617
  0.3114223   0.21719616 -1.73740796 -0.3187343   0.75914714  0.7110754
  0.46723324  0.1419592   0.66286972  0.1780334   0.04223183  1.06880306]","[0.60430215 0.39722222 0.3030303  0.08589835 0.22997416 0.34677533
 0.96062992 0.91338583 0.42125984 0.20605047 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
96,96,0.15361635703740156,"[0.41847584 0.2822564  0.35872396 0.11253188 0.17524376 0.04896246
 0.97212183 0.78541385 0.26370648 0.32736885 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","[0.35767884 0.34444444 0.24242424 0.12168933 0.26614987 0.07601517
 0.96456693 0.89370079 0.41732283 0.32148334 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
97,97,0.042771101612504574,"[ 5.20102854e-01  1.21593647e-01  1.09365471e-01  4.70520255e-01
  3.22305897e-01  4.70269257e-01  8.29152319e-01  9.97333165e-01
  5.96952029e-01  4.35114482e-01 -6.84682869e-02  4.98872941e-02
  8.60227759e-01  1.00801807e-01  4.98351417e-02  2.01461165e-02
 -2.87403390e-02  1.85438066e-01  1.43912971e-02  9.47685423e-03
 -2.52208898e-02 -1.81070962e-02 -7.93731376e-03  1.36638056e-03
  2.60752501e-03 -2.06374142e-02  9.61324066e-03 -3.24243867e-02
  4.18812381e-02 -1.62693065e-02 -7.72351847e-03  8.09395872e-02
  9.00039745e-04 -2.28401567e-02 -1.05299993e-02 -3.23626575e-02
  1.76480696e-02 -1.90065063e-02  3.97706836e-02 -1.60784735e-02
 -4.18815671e-02 -2.30499929e-02  6.82825867e-02  2.19960320e-02
  9.95796578e-01  5.54982408e-02 -5.87940195e-02 -9.94881557e-03
 -1.80323379e-02 -1.48253461e-02  1.76608630e-02 -2.70054352e-02
  8.43436181e-02  1.77692083e-02]","[0.66483242 0.09722222 0.12121212 0.57766643 0.2997416  0.34256007
 0.86220472 0.88188976 0.5511811  0.43775268 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         1.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
98,98,0.040923148444703863,"[ 4.77941122e-01  1.27362587e-01  1.26556390e-01  4.02204578e-02
  2.27223011e-01  6.68218381e-01  8.57152009e-01  8.38548364e-01
  5.90397017e-01  3.70363716e-01  9.89451905e-01  1.87922327e-03
  2.64379092e-02 -1.92756235e-02  2.70751990e-02 -2.03586791e-02
  1.02369689e-02 -1.45141558e-03 -1.47122521e-02  1.58676012e-02
  9.82722437e-04  1.18780474e-02 -7.57373715e-04  2.87407388e-04
 -7.08698975e-02  3.69724748e-02 -1.14897516e-02  8.89999353e-03
  1.36064214e-02  9.93589610e-01 -8.98979907e-03  2.58919663e-02
  5.35851605e-04  2.87675155e-02 -9.93005514e-03  1.65854615e-02
  1.07770368e-02 -8.74470365e-03  1.94302713e-02  2.00418700e-02
 -8.29914322e-04 -4.48557425e-03 -2.28344709e-02  2.62718092e-02
  3.19521673e-02  2.74582170e-02  1.53682135e-03  4.70109808e-03
 -9.80166791e-03 -2.08436124e-02 -1.56301881e-02 -3.67590625e-02
  3.10528585e-03 -1.79065966e-02]","[0.53376688 0.08611111 0.15151515 0.06442377 0.22868217 0.70872559
 0.85826772 0.85826772 0.53149606 0.44597797 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
99,99,0.025758693908610256,"[ 5.10541577e-01  5.04729693e-01  3.85867558e-01  3.89845097e-01
  4.73002540e-01  1.33105772e-01  8.28528541e-01  9.32065804e-01
  5.66987157e-01  2.38239310e-01  8.12520754e-04 -5.35560895e-03
  9.86569718e-01 -9.91363077e-03 -7.69391373e-03 -1.02162247e-02
 -2.68581887e-02  1.02096687e+00  5.93383352e-03  3.20845020e-03
 -5.98730259e-04 -5.93697525e-03 -2.07499644e-02  2.08397420e-03
 -6.08297505e-03 -5.16495512e-03 -2.29942501e-02  5.99060600e-03
  2.68798829e-03  6.51866280e-03 -6.07008310e-03 -1.30114472e-02
  2.07556806e-02  7.48740625e-03  1.43371252e-02  5.59662421e-03
 -1.49227787e-02 -1.17601214e-03 -2.58499346e-03 -9.15596227e-03
 -1.56690891e-03 -1.14744485e-02 -6.74620580e-03  1.31231072e-02
 -1.19221519e-02  9.99859749e-03  1.14202123e-03 -2.21772383e-03
 -1.88736182e-02  8.67980359e-03  1.16098778e-02 -1.30716946e-02
  2.17899568e-02  1.97097178e-03]","[0.51625813 0.51111111 0.39393939 0.41016464 0.46899225 0.09624842
 0.8503937  0.97244094 0.58267717 0.24048515 0.         0.
 1.         0.         0.         0.         0.         1.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
100,100,0.02315072128980115,"[ 7.39584516e-01  5.81724337e-01  1.10120445e-01  9.30808587e-02
  2.21786710e-01  4.44697758e-01  8.47109526e-01  9.73284867e-01
  6.49938789e-01  1.04441472e-01  5.14681821e-02 -8.27848212e-03
  9.72756797e-01 -1.24980671e-03  4.70582104e-04  1.29030654e-03
 -8.21791291e-03  5.68477123e-04 -4.47175529e-03 -4.38236347e-03
 -9.83743081e-04 -9.14861081e-03  2.45290182e-04  2.46098868e-03
 -2.60679004e-03  4.62940642e-03  1.08773199e-03 -8.16494911e-03
  1.13425912e-04  7.45551740e-03  4.89601978e-03 -1.30365014e-03
  1.73884735e-02  1.23977059e-02  4.87041765e-03  2.21551400e-04
 -7.76912819e-03  8.10302563e-03  5.88320871e-03 -4.72547615e-03
 -1.35520055e-02 -4.18663009e-04  5.82025720e-02 -1.86969275e-03
 -1.56517950e-02  2.56175355e-03  1.96701923e-03 -1.31369842e-02
  7.71445106e-03 -2.05928517e-03 -5.94828716e-03  9.43450125e-01
  5.28137885e-03 -2.49787137e-03]","[0.76038019 0.575      0.10606061 0.04294918 0.21834625 0.40171421
 0.84645669 0.97244094 0.65748031 0.07109996 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         1.         0.         0.        ]"
101,101,0.029351661224505596,"[ 0.71122892  0.52891036  0.16379194  0.31998225  0.45708298  0.44270437
  0.82677574  0.98826979  0.58430671  0.17059462  0.16915369  0.05210531
  0.90759258  0.04970789 -0.08261837  0.03517286  0.06798337  0.02146776
  0.05041841 -0.01428579  0.04342153 -0.01122435  0.00140964  0.02474456
 -0.06206059  0.00527761  0.08072436 -0.02917319 -0.12997181  0.09699794
 -0.14301615 -0.0248282  -0.08373132  0.10391642 -0.11661457 -0.11015577
  0.15730911  0.04225304  0.0167742   0.02643831  0.00684712  0.08303263
  0.03628895 -0.0139831   0.07169529  0.09964539 -0.0254468   0.02745084
  0.09846932 -0.08696959  0.03127731  0.88930181  0.00960553  0.04080321]","[0.77438719 0.5        0.15151515 0.34931997 0.49095607 0.35070957
 0.88188976 0.97244094 0.61023622 0.10246759 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         1.         0.         0.        ]"
102,102,0.07421074653378847,"[ 1.36553889  1.32658257  0.24679841 -0.04569547  0.65345119 -0.05981022
  0.60972854  0.1110578   0.42270657  0.00881668  0.28683744 -0.1657683
  1.15927748 -0.07414239 -0.345334    0.06694101 -0.1250183   0.5282206
  0.17105245  0.29590764  0.12468763 -0.27932846 -0.34712945  0.07943523
 -0.26354173 -0.46083476  0.00859835  0.44490512  0.30921542 -0.44825938
  0.14956423  0.08494408  0.0119919  -0.25866137  0.06143192 -0.02246306
  0.03052966  0.15639674  0.48532353 -0.26889235 -0.02886848  0.0294567
  0.19165623  0.06344583  0.80503635 -0.02964551  0.26177268  0.85892879
 -0.00920335 -0.36204192  0.01369948  0.17716305  0.2196104   0.28357857]","[0.71835918 0.99166667 0.22727273 0.39155333 0.34237726 0.29282001
 0.76377953 0.83070866 0.6023622  0.1277011  0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         1.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
103,103,0.024130253016478715,"[ 0.64034312  0.68804212  0.10632606  0.5814658   0.44418878  0.80655919
  0.84775319  0.87627868  0.73396942  0.53334616  0.91587377  0.10044762
 -0.03633855 -0.01002189 -0.00361254 -0.02489622  0.06216242 -0.06799667
 -0.04749039 -0.07339536 -0.00919743 -0.02945552  0.01517343 -0.0009962
  0.02408506  0.05228077  0.00784839  0.01785529  0.0036615  -0.01217563
 -0.01624307 -0.0098939   0.03002688 -0.06124634  0.00477309 -0.03370976
 -0.03022372  0.00883487  0.04422075  0.01954332 -0.00462976 -0.03417817
  0.89774078  0.01897103  0.01571448 -0.08434881 -0.02367435 -0.00489211
  0.01070759  0.01518386 -0.03317489 -0.08722844 -0.00447028  0.11910246]","[0.58429215 0.66111111 0.09090909 0.60844667 0.37080103 0.83321624
 0.82283465 0.96456693 0.68110236 0.49686324 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
104,104,0.04893422638994992,"[ 1.65404564  0.2644794   0.40682448  0.46698891  0.28972232  0.49313291
  0.24675036  0.1730811   0.16324447  1.76151352  0.52741726  0.34610612
  0.08092972 -0.23604127  0.90844315  0.28476046 -0.36889532 -0.59107979
 -0.4668429   0.17216974 -0.24932715  0.40245345 -0.38352335  1.01217589
  0.99498299 -0.51157764  0.22134427  0.28465664  0.7577787  -0.52892682
  0.6046394   0.50142395  0.2717284  -0.09269823  0.08413098  0.93238329
  0.72512897  0.12229336  0.01152773  0.30717999  0.51259884  0.22328236
  1.04209293  0.00371246  0.5752883  -0.74757878 -0.76258467  0.38764215
  0.13371178  0.33334125  0.16527305  0.17690854 -0.39865783 -0.19927154]","[0.52876438 0.05       0.16666667 0.33357194 0.30232558 0.55037235
 0.83070866 0.85433071 0.55905512 0.76690367 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
105,105,0.11294874382238303,"[ 6.19569467e-01  6.49297300e-01  2.75394712e-01  3.05226683e-01
  3.18219810e-01  7.48686341e-01  7.70502772e-01  9.40483504e-01
  7.07683406e-01  2.75247905e-01  9.98350764e-01 -3.12339425e-04
 -2.12026023e-03 -5.34096990e-03 -1.76852556e-03 -4.38322114e-03
 -8.45851399e-04 -5.48641619e-03  1.22613043e-02  3.98611138e-03
  3.81784616e-03  3.38728265e-03  1.00141117e-02  2.43874672e-03
 -5.09272624e-05 -1.00717521e-03 -7.90039120e-03  8.91763344e-03
 -5.82667502e-03 -4.19491986e-03  1.39664566e-02 -7.73424788e-03
  3.82899918e-03  4.23613630e-03 -4.20652165e-03  9.86667023e-04
 -2.75716867e-03 -4.58937985e-03 -3.51949533e-03 -7.43627978e-03
  4.66724344e-03 -2.99310856e-03  9.96234270e-01  1.64579024e-03
 -1.16541837e-03  2.42502102e-03  7.81015883e-03 -2.74285032e-03
  1.82747247e-03  2.52835232e-03  5.69718188e-03  5.81640286e-03
 -2.95809994e-03  3.49769069e-03]","[0.62881441 0.60277778 0.25757576 0.31925555 0.29586563 0.85864831
 0.79133858 1.         0.72834646 0.27756866 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
106,106,0.043430509614019626,"[ 3.32200039e-01  7.62684779e-01  3.70414928e-01  1.72684024e-02
  2.29392994e-01  1.84593471e-01  5.92022577e-01  7.18386747e-01
  6.80946756e-01  3.68649593e-02  8.08506125e-02  8.62191782e-02
 -4.29092340e-02  8.30309811e-01  2.76355418e-02 -4.77290802e-03
 -2.87065907e-02 -8.12726058e-03  2.60556860e-02 -2.84633481e-05
  6.06251921e-03  1.05735301e-01 -4.34193077e-03  8.99120575e-01
  4.61139464e-02 -5.14395273e-02  8.27478204e-02  2.33784555e-02
  1.03222304e-01  3.83608619e-02 -6.42614609e-02  1.60506673e-03
 -6.96836736e-03  7.81868331e-02  4.59826252e-02  4.71239140e-02
  7.53531808e-03 -5.00729608e-02  4.20456716e-02 -7.46244589e-02
  3.16647420e-02 -9.58227506e-03  3.18086426e-02  6.37172211e-02
  3.93094196e-02 -9.66863111e-03 -4.05778951e-02  1.14634576e-02
 -1.05417509e-02 -6.10039136e-02 -4.44333907e-03 -5.64987449e-02
 -5.11979795e-02  1.95042749e-02]","[0.23161581 0.93333333 0.36363636 0.02147459 0.2377261  0.0178446
 0.62598425 0.78346457 0.68897638 0.00418235 0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
107,107,0.03678817239025691,"[ 6.55305796e-01  3.43114467e-01  7.01323047e-02  1.65050754e-01
  2.71411712e-01  2.07733364e-01  9.09899799e-01  9.18289781e-01
  5.08973848e-01  2.96092791e-01  6.12559940e-02  8.08922766e-04
  1.02417891e+00 -1.82088387e-02  3.07310060e-02  8.08679185e-03
  2.11255364e-02 -2.48342457e-02 -1.65682323e-03  1.50847748e-02
  1.43746823e-02 -1.41410672e-02 -1.14397801e-02 -6.12658160e-02
 -4.29746526e-02  9.87092045e-02  9.27988644e-03  1.63132533e-02
 -2.54087497e-02 -1.45326308e-02  1.86305450e-02 -8.90404149e-03
 -1.03396272e-02 -8.75530712e-03 -1.85876205e-02  1.64206876e-02
 -6.15374106e-02  5.24305190e-02 -1.90744680e-03  3.54269888e-02
 -3.64723670e-03 -1.80795632e-02 -3.35782710e-02 -2.95557123e-02
 -1.41725426e-02  9.22333113e-01  6.46873648e-02 -3.97389621e-02
  3.33488703e-02  3.56565703e-02 -1.05300547e-02  7.84986312e-02
 -1.75359938e-02  1.54320461e-02]","[0.55627814 0.27222222 0.07575758 0.11596278 0.27390181 0.22368976
 0.8976378  0.91732283 0.54330709 0.34797156 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         1.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
108,108,0.042830840738999586,"[ 0.64131237  0.8387172   0.26278406  0.18139691  0.39778714  0.1536632
  0.67427205  0.8143098   0.58295455  0.19990793  0.10202213 -0.05679262
  0.90449473 -0.09647482 -0.06380356  0.0045479   0.09032705 -0.06664227
  0.15730125  0.173066    0.04703914 -0.07550174  0.14919298  0.10670359
  0.09677592 -0.02843241 -0.03263329  0.04773634  0.01305128  0.12661261
  0.04922684  0.01669295  0.03613668  0.04751309 -0.06661203 -0.0082818
  0.0095269   0.75389163 -0.00573014  0.12298337  0.01750668  0.00581054
 -0.00756655 -0.09901275 -0.04597243 -0.00673994 -0.05802832 -0.06900736
  0.16239613 -0.05143842 -0.0682533   0.15306533  0.0647108   0.0111045 ]","[0.60030015 0.96111111 0.31818182 0.27916965 0.48191214 0.12252354
 0.68897638 0.79527559 0.63779528 0.44820856 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
109,109,0.06355038442286078,"[0.59938612 0.96399468 0.19031132 0.28326464 0.23095325 0.32551804
 0.76786648 0.86729515 0.64273576 0.10528101 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         1.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","[0.63981991 0.93055556 0.24242424 0.34645669 0.21317829 0.38906843
 0.72047244 0.85826772 0.68110236 0.05325526 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         1.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
110,110,0.040133052542192724,"[ 0.44140777  0.211421    0.33347512  0.21599315  0.31865709  0.26245389
  0.86381354  0.77407915  0.45138635  0.14178818  0.0600019   0.17470581
  0.92216847  0.10506973  0.01543653 -0.03728393  0.06935676 -0.08742288
 -0.13091161 -0.0888906  -0.04672551  0.09088733  0.03403088  0.18632015
  0.08400254  0.0673892  -0.06149907  0.11096434  0.13628352  0.05324841
 -0.10959091 -0.12122002  0.04285417 -0.13060885 -0.01600906  0.05126089
 -0.07241732 -0.0101301   0.03609317 -0.04720673 -0.00792008 -0.09247621
 -0.02035979 -0.00991828  0.86462943  0.09525697  0.02457376  0.05848665
 -0.07475919 -0.10177326 -0.1122737  -0.04915632 -0.09879768  0.03241652]","[0.65232616 0.13333333 0.28787879 0.21116679 0.34237726 0.4747787
 0.88188976 0.77165354 0.39370079 0.22013105 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         1.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
111,111,0.02391241415800247,"[ 4.27396175e-01  5.50754209e-01  3.11333203e-01  1.62949543e-01
  2.92588117e-01  1.36634541e-01  8.32580893e-01  9.82541630e-01
  6.31408175e-01  3.30044319e-01  8.03594129e-02  6.16514644e-02
  8.66852446e-01 -6.17578463e-02 -1.88685905e-02 -7.11489707e-03
 -3.03556198e-02  9.69920106e-01 -7.69975700e-02 -4.87547959e-02
 -1.15554139e-02 -5.51994722e-02 -4.46467854e-03 -2.81860159e-02
  8.64406925e-02 -8.14784707e-03  3.12965557e-02 -3.22534985e-02
  5.23409698e-02  4.69892790e-02  1.94902083e-03 -1.04891458e-01
 -3.84508759e-02 -2.91766870e-02 -1.74419096e-02  4.68128148e-02
 -1.34430679e-04 -3.61556575e-02 -7.06452859e-02  1.07279827e-02
  1.62316507e-02  6.62172359e-03 -5.19449240e-02  2.60200604e-02
 -5.87531073e-02  2.79665276e-02 -8.85638040e-02 -2.99765592e-02
 -6.56650001e-02  1.11933930e-01 -9.07025861e-02  3.62425198e-02
 -7.66702954e-02 -1.06953441e-01]","[0.39369685 0.55555556 0.36363636 0.06800286 0.27390181 0.27708304
 0.7992126  0.99212598 0.68110236 0.37487801 0.         0.
 1.         0.         0.         0.         0.         1.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
112,112,0.08941943114710094,"[0.61258266 0.26964518 0.1969697  0.25692122 0.29770899 0.63870357
 0.94699265 0.87007874 0.42491234 0.18607498 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","[0.57878939 0.26666667 0.1969697  0.16750179 0.24160207 0.61753548
 0.94488189 0.87007874 0.42913386 0.10288582 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
113,113,0.08534352860780928,"[ 0.59943789  0.1917108   0.46827015  0.26378486  0.19939971  0.20526473
  0.9718683   1.05976401  0.30908989  0.160576    0.02419451 -0.00773513
  1.02272995  0.04322227 -0.07220055  0.00951226 -0.14531242  0.97211287
 -0.02354213  0.06415374  0.13520993  0.12123235 -0.06550325 -0.05272487
  0.08554006 -0.15921793 -0.01454907  0.02475383  0.0248643   0.10352492
  0.13929785 -0.23573032  0.18607088 -0.18299315  0.00975597 -0.18851969
  0.05445601  0.06600047  0.07154384 -0.12529968 -0.21600612  0.05664035
 -0.05400048 -0.20132595 -0.04404948 -0.08817406  0.26581887  0.01475905
 -0.02862028 -0.06544799  0.06727918 -0.01829839  0.17131207  0.13740704]","[0.32866433 0.32222222 0.28787879 0.10737294 0.25452196 0.23984825
 0.98031496 0.85826772 0.3503937  0.10107347 0.         0.
 1.         0.         0.         0.         0.         1.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
